$000025,1487343577,721,S256,40,13,17,67,15790,63.3333690300832,10.0760673745149
$000025,1487343591,726,S256,40,13,26,67,15791,63.3333545885955,10.076169921523
$000025,1487343598,728,S256,40,13,27,67,15793,63.3333188287247,10.0764362369396
$000025,1487343605,731,S256,40,13,23,67,15794,63.3332865034955,10.0765418468859
$000025,1487343619,732,S256,40,13,27,67,15795,63.3332459247666,10.0766688848311
$000025,1487343626,734,S256,40,13,27,67,15796,63.3331613255178,10.0768234767816
$000025,1487343633,736,S256,40,13,25,67,15797,63.3331090516568,10.0768724591295
$000025,1487343640,734,S256,40,13,28,67,15798,63.3330574660568,10.0769413377992
$000025,1487343647,736,S256,40,13,25,67,15799,63.3330038156039,10.0769505268141
$000025,1487343654,734,S256,40,13,29,67,15800,63.3329508534234,10.076979612221
$000025,1487343661,732,S256,40,13,31,67,15801,63.3328965146946,10.0769689047282
$000025,1487343668,732,S256,40,13,31,67,15802,63.332842175965,10.0769581972716
$000025,1487343675,730,S256,40,13,26,67,15803,63.3327878372348,10.076947489851
$000025,1487343682,727,S256,40,13,31,67,15804,63.3327321219445,10.0768969899091
$000025,1487343689,724,S256,40,13,28,67,15805,63.332685348379,10.0768449586487
$000025,1487343696,723,S256,40,13,26,67,15806,63.3326371981975,10.0767531351373
$000025,1487343703,719,S256,40,13,29,67,15807,63.3325897362724,10.0766812081047
$000025,1487343710,716,S256,40,13,31,67,15808,63.332549839402,10.0765679574466
$000025,1487343717,712,S256,40,13,35,67,15809,63.3325188841805,10.0764531754834
$000025,1487343724,707,S256,40,13,34,67,15810,63.3324872405082,10.0763184976779
$000025,1487343731,704,S256,40,13,37,67,15811,63.3324734801763,10.0761807567691
$000025,1487343738,699,S256,40,13,40,67,15812,63.3324679730415,10.0760215881828
$000025,1487343745,694,S256,40,13,42,67,15813,63.3324631541531,10.0758823157259
$000025,1487343752,688,S256,40,13,43,67,15814,63.3324755301386,10.0757200835783
$000025,1487343759,683,S256,40,13,40,67,15815,63.3324975361289,10.0755762154768
$000025,1487343773,674,S256,40,13,39,67,15817,63.3325381139014,10.0754491793821
$000025,1487343780,671,S256,40,13,38,67,15818,63.3326206461293,10.0752348984246
$000025,1487343787,669,S256,40,13,43,67,15819,63.3326797955544,10.0751246933998
$000025,1487343794,669,S256,40,13,44,67,15820,63.3327403219745,10.0750542803744
$000025,1487343801,671,S256,40,13,34,67,15821,63.3328022254506,10.0750236595865
$000025,1487343808,672,S256,40,13,33,67,15822,63.3328723820843,10.0749716102461
$000025,1487343815,676,S256,40,13,24,67,15823,63.332945292912,10.0749991461087
$000025,1487343822,684,S256,40,13,21,67,15824,63.3330078849238,10.074988421376
$000025,1487343899,730,S256,40,13,24,67,15826,63.3330725425778,10.0750373859569
$000025,1487343906,731,S256,40,13,27,67,15827,63.3333408354048,10.0762923651103
$000025,1487343913,732,S256,40,13,25,67,15828,63.3333270821078,10.0764148085847
$000025,1487343927,736,S256,40,13,30,67,15829,63.333294756895,10.076520418585
$000025,1487343934,737,S256,40,13,27,67,15830,63.3332204761794,10.0767132728511
$000025,1487343941,738,S256,40,13,28,67,15831,63.3331778324014,10.0767806205152
$000025,1487343948,737,S256,40,13,32,67,15832,63.3331358768799,10.0768678645332
$000025,1487343962,739,S256,40,13,29,67,15833,63.3330829147194,10.0768969502355
$000025,1487343969,740,S256,40,13,32,67,15834,63.3329776786513,10.076975017756
$000025,1487343976,737,S256,40,13,30,67,15835,63.3329240281951,10.0769842066763
$000025,1487343983,738,S256,40,13,31,67,15836,63.3328696894665,10.0769734991827
$000025,1487343990,735,S256,40,13,26,67,15837,63.3328153507372,10.0769627917251
$000025,1487343997,734,S256,40,13,31,67,15838,63.3327603237309,10.076932188005
$000025,1487344004,733,S256,40,13,33,67,15839,63.3327135501775,10.0768801566378
$000025,1487344018,727,S256,40,13,32,67,15841,63.3326571465725,10.0768097607278
$000025,1487344025,723,S256,40,13,31,67,15842,63.3325601577891,10.0766062181565
$000025,1487344032,719,S256,40,13,32,67,15843,63.3325292025977,10.0764914361101
$000025,1487344039,715,S256,40,13,29,67,15844,63.3324982473158,10.0763766543132
$000025,1487344046,710,S256,40,13,35,67,15845,63.3324755453061,10.0762404450067
$000025,1487344053,706,S256,40,13,38,67,15846,63.3324700382378,10.0760812763946
$000025,1487344060,700,S256,40,13,38,67,15847,63.3324652194076,10.0759420039153
