$1000052,1646307531,555,S256,200,8,12,69,216,63.3339324793252,10.0736895229996
$1000052,1646307541,561,S256,200,8,13,69,218,63.333955397637,10.073805833432
$1000052,1646307571,583,S256,200,8,24,69,219,63.3341215553976,10.0743518622108
$1000052,1646307581,583,S256,200,8,25,69,220,63.334142754836,10.0743524351686
$1000052,1646307591,583,S256,200,8,21,69,221,63.3341593706121,10.0743375382659
$1000052,1646307601,583,S256,200,8,24,69,223,63.3341742675147,10.0743163388275
$1000052,1646307611,584,S256,200,8,23,69,224,63.334187445544,10.0742894098111
$1000052,1646307621,583,S256,200,8,20,69,225,63.3342000506155,10.0742601889635
$1000052,1646307631,582,S256,200,8,23,69,226,63.3342115097714,10.0742303951582
$1000052,1646307641,582,S256,200,8,23,69,227,63.3342218230117,10.0742023202262
$1000052,1646307651,582,S256,200,8,20,69,228,63.3342327092098,10.0741719534631
$1000052,1646307661,582,S256,200,8,23,69,230,63.3342430224502,10.0741398678266
$1000052,1646307671,581,S256,200,8,24,69,231,63.3342550545638,10.0741072092322
$1000052,1646307681,581,S256,200,8,26,69,232,63.3342682325931,10.0740734047223
$1000052,1646307691,580,S256,200,8,27,69,233,63.334282556538,10.0740418920436
$1000052,1646307701,579,S256,200,8,28,69,234,63.3342974534407,10.0740057957025
$1000052,1646307711,580,S256,200,8,27,69,235,63.3343123503434,10.0739714182348
$1000052,1646307721,581,S256,200,8,29,69,237,63.334327247246,10.0739376137249
$1000052,1646307731,581,S256,200,8,29,69,238,63.3343415711909,10.0739043821728
$1000052,1646307741,581,S256,200,8,25,69,239,63.3343564680936,10.073872869494
$1000052,1646307751,581,S256,200,8,27,69,240,63.3343696461229,10.0738430756887
$1000052,1646307761,581,S256,200,8,25,69,241,63.3343845430255,10.0738098441366
$1000052,1646307771,582,S256,200,8,23,69,242,63.3343988669704,10.0737794773734
$1000052,1646307781,581,S256,200,8,23,69,244,63.3344114720419,10.0737508294837
$1000052,1646307791,582,S256,200,8,25,69,245,63.3344240771134,10.0737256193407
$1000052,1646307801,584,S256,200,8,21,69,246,63.3344355362693,10.0737015551133
$1000052,1646307811,585,S256,200,8,24,69,247,63.3344481413408,10.0736751990547
$1000052,1646307821,584,S256,200,8,24,69,248,63.3344601734545,10.0736471241228
$1000052,1646307831,585,S256,200,8,24,69,249,63.3344722055682,10.073621341022
$1000052,1646307841,586,S256,200,8,19,69,251,63.3344836647241,10.0735949849634
$1000052,1646307901,604,S256,200,8,20,69,253,63.3345254906432,10.0742842531909
