$00045,1589557600,TBR Sensor,150,15,29,69,6
$00045,1478085106,279,S256,40,14,43,67,103,63.332303,10.075933
$00045,1478085113,277,S256,40,14,43,67,104,63.332388,10.075937
$00045,1478085120,275,S256,40,14,42,67,105,63.332420,10.075933
$00045,1478085127,274,S256,40,14,39,67,106,63.332456,10.075926
$00045,1478085134,273,S256,40,14,39,67,107,63.332524,10.075931
$00045,1478085141,273,S256,40,14,41,67,108,63.332564,10.075937
$00045,1478085148,272,S256,40,14,37,67,109,63.332643,10.075914
$00045,1478085155,271,S256,40,14,37,67,110,63.332683,10.075898
$00045,1478085162,270,S256,40,14,34,67,111,63.332723,10.075873
$00045,1478085169,268,S256,40,14,38,67,112,63.332797,10.075806
$00045,1478085183,266,S256,40,14,40,67,114,63.332903,10.075689
$00045,1478085190,266,S256,40,14,44,67,115,63.332926,10.075649
$00045,1478085197,264,S256,40,14,42,67,116,63.332946,10.075610
$00045,1478085204,264,S256,40,14,37,67,117,63.333000,10.075517
$00045,1478085211,263,S256,40,14,44,67,118,63.333033,10.075478
$00045,1478085218,265,S256,40,14,43,67,119,63.333090,10.075515
$00045,1478085225,268,S256,40,14,41,67,120,63.333107,10.075573
$00045,1478085232,272,S256,40,14,39,67,121,63.333115,10.075642
$00045,1478085239,275,S256,40,14,39,67,122,63.333097,10.075769
$00045,1478085246,276,S256,40,14,40,67,123,63.333068,10.075843
$00045,1478085253,277,S256,40,14,38,67,124,63.333006,10.075978
$00045,1478085260,280,S256,40,14,37,67,125,63.332972,10.076045
$00045,1478085267,282,S256,40,14,39,67,126,63.332934,10.076111
$00045,1478085274,283,S256,40,14,35,67,127,63.332857,10.076228
$00045,1478085281,285,S256,40,14,37,67,128,63.332816,10.076278
$00045,1478085288,287,S256,40,14,37,67,129,63.332732,10.076363
$00045,1478085295,289,S256,40,14,36,67,130,63.332687,10.076401
$00045,1478085302,291,S256,40,14,35,67,132,63.332650,10.076425
$00045,1478085309,292,S256,40,14,39,67,133,63.332552,10.076471
$00045,1478085316,293,S256,40,14,39,67,134,63.332509,10.076477
$00045,1478085323,294,S256,40,14,39,67,135,63.332422,10.076457
$00045,1478085330,294,S256,40,14,43,67,136,63.332380,10.076427
$00045,1478085337,295,S256,40,14,44,67,137,63.332342,10.076388
$00045,1478085344,294,S256,40,14,43,67,138,63.332265,10.076301
$00045,1478085351,294,S256,40,14,45,67,139,63.332225,10.076260
$00045,1478085358,294,S256,40,14,44,67,140,63.332151,10.076187
$00045,1478085365,296,S256,40,14,42,67,141,63.332102,10.076136
$00045,1478085372,296,S256,40,14,44,67,142,63.332064,10.076087
$00045,1478085379,296,S256,40,14,44,67,143,63.332002,10.075964
$00045,1478085386,295,S256,40,14,46,67,144,63.331981,10.075890
$00045,1478085393,295,S256,40,14,43,67,145,63.331950,10.075724
$00045,1478085400,293,S256,40,14,45,67,146,63.331939,10.075639
$00045,1478085407,291,S256,40,14,41,67,147,63.331931,10.075549
$00045,1478085414,288,S256,40,14,45,67,148,63.331926,10.075351
$00045,1478085421,287,S256,40,14,42,67,149,63.331922,10.075273
$00045,1478085428,285,S256,40,14,43,67,150,63.331899,10.075067
$00045,1478085435,284,S256,40,14,40,67,151,63.331887,10.074975
$00045,1478085442,284,S256,40,14,39,67,152,63.331876,10.074882
$00045,1478085449,282,S256,40,14,42,67,153,63.331873,10.074690
$00045,1478085456,282,S256,40,14,35,67,154,63.331880,10.074598
$00045,1478085463,280,S256,40,14,37,67,155,63.331896,10.074412
